hotel,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,arrival_date_num,stay_type,is_canceled
City Hotel,144,August,1,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,103.5,0,0,3,2.0,8,Short Stay,1
Resort Hotel,385,September,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,1,No Deposit,40.0,0.0,0,Contract,78.36,0,0,14,2.0,9,Long Stay,0
City Hotel,1,February,2,4,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,90.0,1,1,6,2.0,2,Medium Stay,0
Resort Hotel,35,October,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6.0,0.0,0,Transient,46.0,0,0,7,2.0,10,Medium Stay,0
City Hotel,316,May,0,3,1,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,1,No Deposit,30.0,0.0,0,Transient-Party,100.0,0,0,3,1.0,5,Short Stay,0
Resort Hotel,42,February,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,2,2.0,2,Short Stay,1
Resort Hotel,48,July,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,8.0,0.0,0,Contract,79.5,0,0,7,2.0,7,Medium Stay,0
Resort Hotel,213,July,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,410.0,0.0,0,Transient,104.85,0,1,4,2.0,7,Medium Stay,1
Resort Hotel,112,March,0,3,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,0,No Deposit,0.0,477.0,0,Transient-Party,40.0,0,0,3,1.0,3,Short Stay,0
City Hotel,104,May,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0.0,0.0,0,Transient,160.0,0,0,3,1.0,5,Short Stay,1
City Hotel,0,September,1,1,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,147.5,0,0,2,2.0,9,Short Stay,0
Resort Hotel,1,April,2,5,2,0.0,0,BB,FRA,Direct,TA/TO,1,0,0,F,0,No Deposit,0.0,0.0,0,Transient,145.71,0,2,7,2.0,4,Medium Stay,0
Resort Hotel,143,October,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,7,2.0,10,Medium Stay,1
City Hotel,57,June,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,6.0,0.0,0,Transient-Party,75.33,0,1,3,1.0,6,Short Stay,0
City Hotel,45,September,1,1,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,0.0,0,Transient,81.0,0,0,2,1.0,9,Short Stay,0
City Hotel,52,February,1,3,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,1,No Deposit,9.0,0.0,0,Transient,74.8,0,0,4,1.0,2,Medium Stay,1
City Hotel,87,July,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,0,Transient,58.9,0,0,5,2.0,7,Medium Stay,1
Resort Hotel,9,May,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,84.5,1,2,4,2.0,5,Medium Stay,0
Resort Hotel,1,June,0,1,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,0,A,0,No Deposit,0.0,0.0,0,Group,135.0,0,0,1,2.0,6,Short Stay,0
City Hotel,18,January,0,3,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,77.0,0,1,3,2.0,1,Short Stay,0
Resort Hotel,187,August,4,10,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,168.57,0,0,14,2.0,8,Long Stay,1
City Hotel,62,April,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0.0,0.0,0,Transient,135.0,0,0,3,1.0,4,Short Stay,1
City Hotel,15,September,0,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Contract,115.0,0,3,1,2.0,9,Short Stay,0
City Hotel,37,June,2,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,190.0,0,1,4,2.0,6,Medium Stay,1
Resort Hotel,73,January,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,242.0,0.0,0,Transient,37.8,0,1,5,2.0,1,Medium Stay,0
Resort Hotel,80,February,1,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,F,0,No Deposit,242.0,0.0,0,Transient-Party,63.65,0,1,2,2.0,2,Short Stay,0
Resort Hotel,259,September,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,1,0,A,0,Non Refund,0.0,223.0,0,Transient,40.05,0,0,3,2.0,9,Short Stay,1
City Hotel,40,October,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,0,No Deposit,9.0,0.0,0,Contract,96.3,0,2,2,2.0,10,Short Stay,1
City Hotel,0,April,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient,89.0,0,0,1,2.0,4,Short Stay,0
City Hotel,38,February,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,28.0,0.0,0,Transient,75.0,0,0,3,2.0,2,Short Stay,1
City Hotel,7,April,1,1,2,1.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,143.0,0,1,2,3.0,4,Short Stay,0
City Hotel,12,February,1,0,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,0,1,2.0,2,Short Stay,1
City Hotel,54,September,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,2,No Deposit,14.0,0.0,0,Transient,87.3,0,0,2,1.0,9,Short Stay,0
City Hotel,86,December,0,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,122.0,0,0,3,3.0,12,Short Stay,1
City Hotel,0,September,1,1,1,0.0,0,SC,GAB,Direct,Direct,0,0,0,A,0,No Deposit,14.0,0.0,0,Transient,172.0,0,0,2,1.0,9,Short Stay,0
City Hotel,11,November,0,1,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,150.0,0,1,1,3.0,11,Short Stay,1
City Hotel,43,July,2,1,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,196.67,0,2,3,3.0,7,Short Stay,1
Resort Hotel,92,February,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,134.0,0.0,0,Transient,79.0,0,0,3,2.0,2,Short Stay,1
City Hotel,1,December,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,9.0,0.0,0,Transient,89.5,0,1,1,2.0,12,Short Stay,0
City Hotel,36,November,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,96.9,0,3,5,2.0,11,Medium Stay,0
City Hotel,219,September,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,37.0,0.0,0,Transient,120.0,0,0,3,2.0,9,Short Stay,1
Resort Hotel,183,April,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,298.0,0.0,0,Transient-Party,85.0,0,0,2,2.0,4,Short Stay,1
City Hotel,115,March,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,90.0,0,0,2,2.0,3,Short Stay,0
City Hotel,137,January,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,29.0,0.0,45,Transient,70.0,0,0,2,1.0,1,Short Stay,1
Resort Hotel,38,August,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,5,No Deposit,240.0,0.0,0,Transient,262.0,0,1,4,2.0,8,Medium Stay,0
City Hotel,86,April,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,1,3,2.0,4,Short Stay,0
City Hotel,8,May,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,163.33,0,0,3,2.0,5,Short Stay,1
City Hotel,253,June,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0.0,0.0,80,Transient,140.0,0,0,5,2.0,6,Medium Stay,1
City Hotel,68,February,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,37.0,0.0,0,Transient,75.0,0,0,2,2.0,2,Short Stay,1
City Hotel,38,September,1,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,1,No Deposit,14.0,0.0,0,Transient,170.57,0,2,2,2.0,9,Short Stay,0
Resort Hotel,177,July,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,E,1,No Deposit,250.0,0.0,0,Transient,197.0,0,2,7,3.0,7,Medium Stay,0
Resort Hotel,15,March,2,6,1,0.0,0,Undefined,PRT,Corporate,Corporate,0,0,0,A,1,No Deposit,0.0,523.0,0,Transient-Party,90.0,0,0,8,1.0,3,Long Stay,0
Resort Hotel,145,August,2,2,2,1.0,0,BB,ITA,Direct,Direct,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient-Party,183.6,0,0,4,3.0,8,Medium Stay,0
City Hotel,36,October,1,0,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,107.1,0,1,1,1.0,10,Short Stay,1
Resort Hotel,41,June,2,5,2,0.0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,479.0,0.0,0,Transient,123.0,0,0,7,2.0,6,Medium Stay,0
Resort Hotel,15,March,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,196.0,0.0,0,Transient,30.0,0,1,2,2.0,3,Short Stay,0
City Hotel,45,August,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,149.4,0,1,1,2.0,8,Short Stay,0
City Hotel,14,June,0,4,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,157.0,0.0,0,Transient,110.8,0,1,4,2.0,6,Medium Stay,0
City Hotel,412,August,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,0,Transient,62.0,0,0,2,2.0,8,Short Stay,1
City Hotel,175,September,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,93.5,0,2,4,2.0,9,Medium Stay,0
City Hotel,75,September,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,149.4,0,3,4,2.0,9,Medium Stay,0
City Hotel,68,February,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,37.0,0.0,0,Transient,75.0,0,0,2,2.0,2,Short Stay,1
City Hotel,220,June,2,1,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,73.33,0,1,3,2.0,6,Short Stay,0
City Hotel,6,June,0,2,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,0,No Deposit,85.0,0.0,0,Transient,99.0,0,0,2,2.0,6,Short Stay,0
City Hotel,8,January,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,1,0,1,A,0,No Deposit,335.0,0.0,0,Transient,70.0,0,0,2,1.0,1,Short Stay,0
City Hotel,7,February,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,79.0,0,1,2,2.0,2,Short Stay,0
Resort Hotel,273,June,1,2,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,0,No Deposit,242.0,0.0,0,Transient,143.1,0,2,3,3.0,6,Short Stay,0
City Hotel,260,July,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,4,1.0,7,Medium Stay,0
Resort Hotel,32,April,2,5,1,0.0,0,HB,GBR,Groups,Direct,0,0,0,A,0,No Deposit,273.0,0.0,0,Transient-Party,44.36,0,0,7,1.0,4,Medium Stay,0
Resort Hotel,7,March,1,3,1,0.0,0,BB,NLD,Groups,Corporate,0,0,0,A,1,No Deposit,0.0,223.0,0,Transient-Party,29.0,0,0,4,1.0,3,Medium Stay,0
Resort Hotel,312,March,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,298.0,0.0,0,Transient-Party,30.0,0,0,7,2.0,3,Medium Stay,1
Resort Hotel,6,October,1,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,0,No Deposit,0.0,0.0,0,Transient,83.5,1,1,6,2.0,10,Medium Stay,0
City Hotel,99,April,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,58.0,0.0,0,Transient-Party,95.0,0,0,6,1.0,4,Medium Stay,1
Resort Hotel,128,December,0,1,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient-Party,64.0,0,1,1,2.0,12,Short Stay,0
Resort Hotel,245,September,3,7,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,0,No Deposit,15.0,0.0,0,Transient-Party,82.0,0,1,10,2.0,9,Long Stay,0
City Hotel,275,October,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,106.2,0,0,3,2.0,10,Short Stay,1
Resort Hotel,10,October,0,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,0.0,0,0,0,1.0,10,Short Stay,0
City Hotel,277,March,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,88.54,0,1,7,2.0,3,Medium Stay,0
Resort Hotel,8,September,0,1,2,0.0,0,BB,PRT,Direct,TA/TO,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient,171.0,1,1,1,2.0,9,Short Stay,0
City Hotel,1,February,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,134.0,0.0,0,Transient-Party,60.0,0,0,3,1.0,2,Short Stay,1
City Hotel,210,June,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,154.0,0.0,0,Transient,130.0,0,0,4,2.0,6,Medium Stay,1
City Hotel,132,July,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,9.0,0.0,0,Transient,143.1,0,0,2,2.0,7,Short Stay,0
City Hotel,72,April,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient-Party,118.8,0,1,2,2.0,4,Short Stay,0
City Hotel,282,June,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,48,Transient-Party,73.33,0,1,3,2.0,6,Short Stay,0
City Hotel,31,May,2,1,1,0.0,0,BB,DEU,Groups,Corporate,0,0,0,A,1,No Deposit,459.0,0.0,0,Transient-Party,130.0,0,0,3,1.0,5,Short Stay,0
City Hotel,83,September,0,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,26.0,0.0,77,Transient-Party,56.1,0,0,1,2.0,9,Short Stay,0
Resort Hotel,17,June,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,241.0,0.0,0,Transient,76.0,0,1,3,2.0,6,Short Stay,1
City Hotel,45,May,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,2,No Deposit,9.0,0.0,0,Transient,149.4,1,0,5,2.0,5,Medium Stay,0
Resort Hotel,166,June,3,6,2,2.0,0,HB,RUS,Online TA,TA/TO,0,0,0,G,0,No Deposit,240.0,0.0,0,Transient,228.0,0,0,9,4.0,6,Long Stay,1
Resort Hotel,136,August,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0.0,0.0,0,Transient,193.0,0,0,5,2.0,8,Medium Stay,0
City Hotel,107,November,0,1,2,0.0,0,SC,UKR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,0,1,2.0,11,Short Stay,1
City Hotel,165,August,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,1.0,0.0,0,Transient-Party,86.0,0,0,3,2.0,8,Short Stay,1
City Hotel,386,April,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,229.0,0.0,0,Transient,90.0,0,0,1,2.0,4,Short Stay,1
Resort Hotel,4,January,2,3,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,39.0,0,1,5,1.0,1,Medium Stay,0
City Hotel,72,December,2,0,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,1.0,0.0,0,Transient,90.0,0,0,2,2.0,12,Short Stay,1
City Hotel,35,March,0,3,2,2.0,0,BB,SWE,Online TA,TA/TO,0,0,0,F,0,No Deposit,9.0,0.0,0,Transient,198.0,0,0,3,4.0,3,Short Stay,1
City Hotel,41,August,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,2,2.0,8,Short Stay,0
City Hotel,61,March,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,97.2,0,1,2,2.0,3,Short Stay,0
City Hotel,190,August,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,117.0,0,1,4,2.0,8,Medium Stay,0
Resort Hotel,0,October,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,0,No Deposit,240.0,0.0,0,Transient,35.1,0,1,1,1.0,10,Short Stay,0
City Hotel,155,April,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,58.0,0.0,0,Transient,130.0,0,0,4,2.0,4,Medium Stay,1
City Hotel,76,September,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,2,2.0,9,Short Stay,0
Resort Hotel,132,September,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,240.0,0.0,0,Transient,123.0,0,1,4,2.0,9,Medium Stay,1
City Hotel,50,November,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,28.0,0.0,0,Transient,60.0,0,0,5,2.0,11,Medium Stay,0
Resort Hotel,4,January,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,314.0,0.0,0,Transient-Party,38.4,0,0,1,2.0,1,Short Stay,0
City Hotel,164,July,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,89.1,0,0,1,2.0,7,Short Stay,1
City Hotel,47,July,1,3,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,No Deposit,0.0,0.0,0,Transient,152.1,0,0,4,3.0,7,Medium Stay,0
City Hotel,152,July,2,3,2,0.0,0,BB,ARE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,101.15,0,0,5,2.0,7,Medium Stay,1
City Hotel,10,December,2,1,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,0,Transient,79.39,0,1,3,3.0,12,Short Stay,0
Resort Hotel,268,May,2,5,3,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,3,No Deposit,0.0,0.0,0,Transient-Party,123.6,0,1,7,3.0,5,Medium Stay,0
Resort Hotel,49,December,2,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,0,No Deposit,240.0,0.0,0,Transient,93.0,0,0,5,2.0,12,Medium Stay,1
Resort Hotel,8,October,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,0,Transient,40.0,0,0,1,1.0,10,Short Stay,1
Resort Hotel,0,December,1,1,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0.0,110.0,0,Transient-Party,40.0,0,0,2,1.0,12,Short Stay,0
City Hotel,90,April,1,2,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,G,0,No Deposit,0.0,0.0,0,Transient,216.0,0,0,3,4.0,4,Short Stay,0
Resort Hotel,5,January,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,15.0,0.0,0,Transient,29.0,0,1,1,2.0,1,Short Stay,0
Resort Hotel,6,April,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0.0,20.0,0,Transient,45.0,0,0,1,1.0,4,Short Stay,1
City Hotel,14,October,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,99.0,0.0,0,Transient-Party,100.0,0,0,1,1.0,10,Short Stay,1
Resort Hotel,33,August,0,1,1,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,0,No Deposit,0.0,0.0,0,Transient,142.1,1,0,1,3.0,8,Short Stay,0
City Hotel,97,October,1,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,29.0,0.0,0,Transient,140.0,0,0,4,1.0,10,Medium Stay,1
Resort Hotel,82,July,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,5.0,0.0,0,Transient,63.6,1,2,10,2.0,7,Long Stay,0
City Hotel,8,February,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,81.0,0,1,2,2.0,2,Short Stay,0
City Hotel,27,June,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,4,No Deposit,9.0,0.0,0,Transient,190.0,0,2,1,2.0,6,Short Stay,1
City Hotel,1,April,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,5,A,0,No Deposit,0.0,45.0,0,Transient,0.0,0,1,1,1.0,4,Short Stay,0
City Hotel,7,July,0,1,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9.0,0.0,0,Transient,201.0,0,1,1,4.0,7,Short Stay,0
City Hotel,133,July,0,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient-Party,137.7,0,2,3,3.0,7,Short Stay,0
City Hotel,177,June,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,119.0,0.0,0,Transient-Party,100.0,0,0,2,2.0,6,Short Stay,1
City Hotel,98,November,1,2,1,0.0,0,BB,FIN,Groups,TA/TO,0,0,0,A,0,No Deposit,37.0,0.0,0,Transient-Party,70.0,0,0,3,1.0,11,Short Stay,0
City Hotel,74,March,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,0,Transient,106.2,0,1,2,2.0,3,Short Stay,1
City Hotel,75,December,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,74.8,0,1,4,2.0,12,Medium Stay,1
Resort Hotel,163,August,2,1,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,C,0,No Deposit,240.0,0.0,0,Transient,246.0,1,1,3,4.0,8,Short Stay,0
City Hotel,37,October,2,1,2,0.0,0,BB,BGR,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,0,Transient,112.68,0,1,3,2.0,10,Short Stay,0
City Hotel,172,July,1,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,98.1,0,0,2,1.0,7,Short Stay,0
City Hotel,35,September,1,3,3,0.0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,0,No Deposit,157.0,0.0,0,Transient,110.16,0,0,4,3.0,9,Medium Stay,0
City Hotel,19,July,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,0,Transient-Party,0.0,0,0,4,1.0,7,Medium Stay,0
Resort Hotel,10,June,2,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,0,No Deposit,241.0,0.0,0,Transient,158.58,0,2,4,3.0,6,Medium Stay,0
City Hotel,15,January,1,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,87.0,0,0,3,2.0,1,Short Stay,1
City Hotel,6,April,1,1,1,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,104.0,1,0,2,1.0,4,Short Stay,0
Resort Hotel,259,September,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,1,0,A,0,Non Refund,0.0,223.0,0,Transient,40.05,0,0,3,2.0,9,Short Stay,1
City Hotel,20,June,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0,Transient,89.0,0,1,1,2.0,6,Short Stay,0
City Hotel,36,May,2,1,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,42.0,0.0,0,Transient,85.5,0,0,3,2.0,5,Short Stay,0
Resort Hotel,327,July,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,0,Transient,106.24,0,2,7,2.0,7,Medium Stay,0
City Hotel,2,March,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,0,No Deposit,0.0,219.0,0,Transient,89.0,0,2,1,1.0,3,Short Stay,0
City Hotel,32,March,2,3,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,0.0,0,Transient,85.0,0,0,5,2.0,3,Medium Stay,0
Resort Hotel,21,February,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,242.0,0.0,0,Transient,48.0,0,2,4,2.0,2,Medium Stay,0
